,title,description,originallink,link,pubDate
259,"'이상한 변호사 우영우' 시즌2 제작? ""현재 논의 중"" (공식)","&apos;이상한 변호사 우영우&apos;는 자폐 스펙트럼 장애를 가진 우영우(<b>박은빈</b>)가 로펌 한바다에 입사해 신입... 우영우(<b>박은빈</b>)가 역대급 난항을 겪게 될 예정이다. 오늘 밤 9시 ENA채널에서 방송되며, seezn(시즌)과 넷플릭스를... ",http://digitalchosun.dizzo.com/site/data/html_dir/2022/08/17/2022081780136.html,http://digitalchosun.dizzo.com/site/data/html_dir/2022/08/17/2022081780136.html,"Wed, 17 Aug 2022 13:42:00 +0900"
260,'우영우' 박은빈 신드롬 뜨겁다…첫 팬미팅 추가 티켓 오픈,김현숙 인턴 기자 = 배우 <b>박은빈</b>이 데뷔 26년 만에 여는 첫 팬미팅 추가 티켓을 오픈한다. 지난 12일 오후 8시 인터파크 티켓에서 오픈된 &apos;2022 <b>박은빈</b> 1st 팬미팅 은빈노트 : 빈(斌)칸&apos;이 초고속 매진을 기록하며 &apos;<b>박은빈</b>... ,http://www.newsis.com/view/?id=NISX20220817_0001981192&cID=10601&pID=10600,https://n.news.naver.com/mnews/article/003/0011367739?sid=106,"Wed, 17 Aug 2022 13:41:00 +0900"
261,박은빈 신드롬 뜨겁다…팬미팅 추카 티켓 오픈,"배우 <b>박은빈</b> 팬미팅 추가 티켓이 오픈된다. 지난 12일 오후 8시, 인터파크 티켓에서 오픈된 ‘2022 <b>박은빈</b> 1st FAN MEETING &lt;은빈노트 : 빈(斌)칸&gt;’이 초고속 매진을 기록하며 ‘<b>박은빈</b> 신드롬’을 체감하게 만들었다.... ",http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208171337234441&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://n.news.naver.com/mnews/article/117/0003636437?sid=106,"Wed, 17 Aug 2022 13:41:00 +0900"
262,"박은빈, 팬미팅 티켓 추가 오픈[공식]",배우 <b>박은빈</b>이 팬미팅 티켓을 추가 오픈한다. 지난 12일 인터파크 티켓에서 오픈된 ‘2022 <b>박은빈</b> 1st FAN MEETING &lt;은빈노트 : 빈(斌) 칸&gt;’ 은 초고속 매진을 기록했다 . 이에 소속사인 나무엑터스는 17일 “많은 팬들의... ,http://sports.khan.co.kr/news/sk_index.html?art_id=202208171338013&sec_id=540101&pt=nv,https://n.news.naver.com/mnews/article/144/0000831453?sid=106,"Wed, 17 Aug 2022 13:39:00 +0900"
263,'이상한 변호사 우영우' 시즌2 제작 가능성 높아...내후년 방영 목표,"한편, &apos;이상한 변호사 우영우&apos;는 천재적인 두뇌와 자폐스펙트럼을 동시에 가진 신입 변호사 우영우(<b>박은빈</b>)의 대형 로펌 생존기를 그린 드라마다. 오는 18일 16회를 마지막으로 종영한다.",https://www.jeonmae.co.kr/news/articleView.html?idxno=909246,https://www.jeonmae.co.kr/news/articleView.html?idxno=909246,"Wed, 17 Aug 2022 13:38:00 +0900"
264,"'우영우' 겁에 질린 박은빈, 한바다 입성 최대 위기...'서브아빠' 강기영 빈자...","맞은 <b>박은빈</b>을 위해 주종혁과 하윤경이 뭉친다. 17일 방송되는 ENA채널 &apos;이상한 변호사 우영우&apos;(연출 유인식... 우영우(<b>박은빈</b> 분), 최수연(하윤경 분), 권민우(주종혁 분)의 모습을 공개했다. 시작부터 삐걱대는 우영우와... ",http://www.newsinside.kr/news/articleView.html?idxno=1140458,http://www.newsinside.kr/news/articleView.html?idxno=1140458,"Wed, 17 Aug 2022 13:34:00 +0900"
265,"배우 박은빈, 팬미팅 추가 티켓 오픈 결정",<b>박은빈</b>(사진=나무엑터스)©열린뉴스통신ONA  초고속 매진을 기록한  배우 <b>박은빈</b>의 팬미팅 &apos;은빈노트 : 빈(斌)칸&apos;이 추가 티켓을 오픈한다. <b>박은빈</b> 소속사 나무엑터스는 &quot;많은 팬들의 기대와 열화와 같은 성원에... ,https://www.onews.tv/news/articleView.html?idxno=135454,https://www.onews.tv/news/articleView.html?idxno=135454,"Wed, 17 Aug 2022 13:32:00 +0900"
266,"박은빈 단독 팬미팅, 2차 추가 티켓 오픈…뜨거운 열기",배우 <b>박은빈</b>의 팬미팅이 추가 티켓을 오픈한다. 17일 <b>박은빈</b>의 소속사 나무엑터스는 &quot;많은 팬들의 기대와 열화와 같은 성원에 힘입어 &apos;2022 <b>박은빈</b> 1st FAN MEETING &apos; 2차 추가 티켓을 오픈하기로 결정했다&quot;고 밝혔다.... ,http://www.stoo.com/article.php?aid=82027883295,http://www.stoo.com/article.php?aid=82027883295,"Wed, 17 Aug 2022 13:30:00 +0900"
267,'우영우' 박은빈 신드롬..단독 팬미팅 초고속 매진→추가 티켓 오픈,"배우 <b>박은빈</b>의 팬미팅이 추가 티켓을 오픈한다. 지난 12일 오후 8시, 인터파크 티켓에서 오픈된 &apos;2022 <b>박은빈</b> 1st FAN MEETING &apos;은빈노트 : 빈(斌)칸&apos;&apos;이 초고속 매진을 기록하며 &apos;<b>박은빈</b> 신드롬&apos;을 체감하게 만들었다. 이에... ",http://star.mt.co.kr/stview.php?no=2022081713235755977,https://n.news.naver.com/mnews/article/108/0003079479?sid=106,"Wed, 17 Aug 2022 13:29:00 +0900"
268,"'이상한 변호사 우영우' 시즌2 제작 논의...""2024년 방송 목표""","한편, &apos;이상한 변호사 우영우&apos;는 천재적인 두뇌와 자폐스펙트럼을 동시에 가진 신입 변호사 우영우(<b>박은빈</b>)의 대형 로펌 생존기를 그린 드라마다. 오는 18일 16회를 마지막으로 종영한다. [뉴스인사이드 ]",http://www.newsinside.kr/news/articleView.html?idxno=1140457,http://www.newsinside.kr/news/articleView.html?idxno=1140457,"Wed, 17 Aug 2022 13:28:00 +0900"
