,title,description,originallink,link,pubDate
318,갤Z 플립4에 사전예약 왜 몰렸나…女·MZ세대 집중 공략,"KT는 사전예약 첫날 단독으로 출시하는 신규 에디션 &apos;Y에디션&apos;, &apos;<b>우영우</b> 에디션&apos;에 대한 문의를 많이... #kt #SKT #삼성전자 #삼성 #LG유플러스 #메종키츠네 #갤럭시Z플립4 #갤럭시Z폴드4 #<b>우영우</b> #산타마리아노벨리",http://www.fnnews.com/news/202208171528591677,https://n.news.naver.com/mnews/article/014/0004884536?sid=105,"Wed, 17 Aug 2022 16:14:00 +0900"
319,[이슈 있수다] &apos;<b>우영우</b> 법정&apos;에 선 문화재관람료,"ENA 수목드라마 &lt;이상한 변호사 <b>우영우</b>&gt;가 8월 10, 11일 *문화재관람료를 소재로 법정 이야기를 다뤘어요. 실제... 황지사 매표소 직원과 <b>우영우</b> 일행이 관람료 문제로 대화를 나누는 장면, 유튜브 채널 무비타르트 캡쳐 첫... ",http://www.bulkwang.co.kr/news/articleView.html?idxno=37763,http://www.bulkwang.co.kr/news/articleView.html?idxno=37763,"Wed, 17 Aug 2022 16:14:00 +0900"
320,"&apos;이상한 변호사 <b>우영우</b>&apos;, 뮤지컬로 찾아온다...&quot;3편의 에피소드&quot;",드라마 &apos;이상한 변호사 <b>우영우</b>&apos;가 뮤지컬로 제작된다. 17일 뮤지컬 제작사 EMK뮤지컬컴퍼니는 &quot;에이스토리의 자회사 에이아이엠씨와 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;를 원작으로 한 신작 뮤지컬 제작을 위한 업무 협약을... ,http://www.newspost.kr/news/articleView.html?idxno=101095,http://www.newspost.kr/news/articleView.html?idxno=101095,"Wed, 17 Aug 2022 16:10:00 +0900"
321,"내일 서울 밤하늘에 고래 뜬다, 공교롭게도 ‘<b>우영우</b>’ 막방날",18일 밤 서울 성동구 서울숲에 고래가 뜬다. 17일 국제환경단체 그린피스는 “18일 밤 9시부터 서울숲 가족마당에서 해양보호를 위한 드론쇼를 진행한다”고 밝혔다. 10분 동안 진행되는 드론쇼는 드론 300대가 서울숲... ,https://www.hani.co.kr/arti/society/environment/1055089.html,https://n.news.naver.com/mnews/article/028/0002602721?sid=102,"Wed, 17 Aug 2022 16:07:00 +0900"
322,갤럭시Z플립 <b>우영우</b> 에디션 왜 나왔을까,"기자 = &quot;아이리스·<b>우영우</b>·메종키츠네.&quot; 삼성전자 하반기 전략 스마트폰 &apos;갤럭시 Z&apos; 시리즈와 관련돼... SKT &apos;아이리스&apos;, KT &apos;<b>우영우</b>&apos;, LGU+ &apos;메종키츠네&apos;…3사 3색 &apos;콜라보 플립4&apos; 17일 업계에 따르면 전날부터 삼성전자의 4세대... ",http://www.newsis.com/view/?id=NISX20220817_0001980752&cID=13005&pID=13100,https://n.news.naver.com/mnews/article/003/0011368477?sid=105,"Wed, 17 Aug 2022 16:02:00 +0900"
323,"‘이상한 변호사 <b>우영우</b>’ 15회 박은빈, 한바다 입사 이래 최대 위기? ‘궁금...","브레이크뉴스 박동제 기자= ‘이상한 변호사 <b>우영우</b>’ 신입 변호사들이 제대로 뭉친다. ENA채널 ‘이상한 변호사 <b>우영우</b>’(연출 유인식, 극본 문지원, 제작 에이스토리... ",http://www.breaknews.com/916660,http://www.breaknews.com/916660,"Wed, 17 Aug 2022 16:00:00 +0900"
324,"초고속 전석 매진에…‘<b>우영우</b>’ 박은빈, 팬미팅 추가 티켓 오픈","배우 박은빈의 팬미팅이 추가 티켓을 오픈한다. 지난 12일 오후 8시, 인터파크 티켓에서 오픈된 ‘2022 박은빈 1st FAN MEETING &lt;은빈노트 : 빈(斌)칸&gt;’이 초고속 매진을 기록하며 ‘박은빈 신드롬’을 체감하게 만들었다.... ",http://mksports.co.kr/view/2022/728063/,https://n.news.naver.com/mnews/article/410/0000888377?sid=106,"Wed, 17 Aug 2022 15:58:00 +0900"
325,"청송, SBS 드라마 ‘꽃선비 열애사’ 제작 지원",윤경희 군수는 “‘이상한 변호사 <b>우영우</b>’의 촬영배경으로 활용된 경남 창원시의 ‘팽나무’가 드라마 방영 이후 수많은 관광객들이 방문하는 주요관광지로 부각되고 스크린 투어리즘으로 이어지는 등 문화 콘텐츠에... ,http://www.shinailbo.co.kr/news/articleView.html?idxno=1588061,http://www.shinailbo.co.kr/news/articleView.html?idxno=1588061,"Wed, 17 Aug 2022 15:54:00 +0900"
326,"2회 남겨둔 ‘<b>우영우</b>’, 넷플릭스 3주 연속 글로벌 1위",종영까지 단 2회만 남겨둔 ENA 수목드라마 ‘이상한 변호사 <b>우영우</b>’(이하 ‘<b>우영우</b>’)가 넷플릭스 비영어권 TV 부문에서 3주 연속 1위를 차지했다. 17일 넷플릭스가 공식 집계한 8월 둘째주(8~14일) ‘톱10’ 순위에... ,https://www.ddaily.co.kr/news/article.html?no=244720,https://n.news.naver.com/mnews/article/138/0002130889?sid=105,"Wed, 17 Aug 2022 15:53:00 +0900"
327,&apos;이상한 변호사 <b>우영우</b>&apos; 강태오 5주 연속 1위…박은빈·강기영은 2·3위,변호사 <b>우영우</b>&apos;의 강태오가 5주 연속 1위에 올랐다. 그리고 박은빈은 3주 연속 2위 자리를 지킨 것으로... 6명의 &apos;<b>우영우</b>&apos; 출연진이 이름을 올렸다. 이번 주 드라마 부문 2위에 오른 MBC &apos;빅마우스&apos;의 이종석과... ,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2109843,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2109843,"Wed, 17 Aug 2022 15:44:00 +0900"
